player_name,team,current_ovr,proposed_ovr,delta,Final Decision,current_tier,proposed_tier,model_source,confidence,manual_review_reason,reasoning
Kobe Sanders (2025-26),Los Angeles Clippers,79,77,-2,78,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Luka Garza (2025-26),Boston Celtics,79,77,-2,78,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Nicolas Batum (2025-26),Los Angeles Clippers,79,77,-2,78,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Oso Ighodaro (2025-26),Phoenix Suns,79,77,-2,78,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Precious Achiuwa (2025-26),Sacramento Kings,79,77,-2,78,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Tony Allen (Celtics),Boston Celtics,79,77,-2,78,Emerald,Emerald,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
AJ Johnson (2025-26),Dallas Mavericks,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Andre Jackson Jr. (2025-26),Milwaukee Bucks,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Brandon Roy (Timberwolves),Minnesota Timberwolves,78,76,-2,77,Emerald,Emerald,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Caleb Houstan (2025-26),Atlanta Hawks,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Cameron Payne (2025-26),Philadelphia 76ers,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Cody Martin (2025-26),Indiana Pacers,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Craig Porter Jr. (2025-26),Cleveland Cavaliers,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Dalen Terry (2025-26),Philadelphia 76ers,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Dorian Finney-Smith (2025-26),Houston Rockets,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Drew Eubanks (2025-26),Sacramento Kings,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Duop Reath (2025-26),Portland Trail Blazers,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Gabe Vincent (2025-26),Atlanta Hawks,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Garrett Temple (2025-26),Toronto Raptors,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Garrison Mathews (2025-26),Indiana Pacers,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Jalen Pickett (2025-26),Denver Nuggets,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Jalen Wilson (2025-26),Brooklyn Nets,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Jeff Green (2025-26),Houston Rockets,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Jeremiah Robinson-Earl (2025-26),Dallas Mavericks,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Jericho Sims (2025-26),Milwaukee Bucks,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Jett Howard (2025-26),Orlando Magic,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Jevon Carter (2025-26),Orlando Magic,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Joan Beringer (2025-26),Minnesota Timberwolves,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Joe Ingles (2025-26),Minnesota Timberwolves,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Kobe Brown (2025-26),Indiana Pacers,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Kris Murray (2025-26),Portland Trail Blazers,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Kyle Anderson (2025-26),Minnesota Timberwolves,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Liam McNeeley (2025-26),Charlotte Hornets,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Mac McClung (2025-26),Chicago Bulls,78,76,-2,77,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Matthew Dellavedova,Cleveland Cavaliers,78,76,-2,77,Emerald,Emerald,proxy-model,medium,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Maxi Kleber (2025-26),Los Angeles Lakers,78,76,-2,76,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Micah Potter (2025-26),Indiana Pacers,78,76,-2,76,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Nick Smith Jr. (2025-26),Los Angeles Lakers,78,76,-2,76,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Orlando Robinson (2025-26),Orlando Magic,78,76,-2,76,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Pat Connaughton (2025-26),Charlotte Hornets,78,76,-2,76,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Quenton Jackson (2025-26),Indiana Pacers,78,76,-2,76,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Seth Curry (2025-26),Golden State Warriors,78,76,-2,76,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Sidy Cissoko (2025-26),Portland Trail Blazers,78,76,-2,76,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Svi Mykhailiuk (2025-26),Utah Jazz,78,76,-2,76,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Taurean Prince (2025-26),Milwaukee Bucks,78,76,-2,76,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Thomas Bryant (2025-26),Cleveland Cavaliers,78,76,-2,76,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
Tony Bradley (2025-26),Atlanta Hawks,78,76,-2,76,Emerald,Emerald,proxy-model,low,Proxy model used; no verified external statistical dataset attached.,"First-pass proxy from current OVR prior, badges, archetype, version context, and anchor-band guardrails."
